Id_SNVeg,n_total,n_sig,prop_sig,parque,escala,mes,variable
MedSclF,6483,228,3.52,donana,3,2,pr
MedScrub,129201,133,0.1,donana,3,2,pr
Reforestation,2747,0,0,donana,3,2,pr
RipF,418,89,21.29,donana,3,2,pr
SaltMar,344960,284326,82.42,donana,3,2,pr
Shrub,6017,43,0.71,donana,3,2,pr
WaterSurf,41748,9428,22.58,donana,3,2,pr
ArtSurf,12613,0,0,donana,3,3,pr
BareArea,6426,1,0.02,donana,3,3,pr
DuneSand,52133,0,0,donana,3,3,pr
Grass,23898,0,0,donana,3,3,pr
HydroRipVeg,39646,0,0,donana,3,3,pr
MedConF,76259,0,0,donana,3,3,pr
MedSclF,6483,0,0,donana,3,3,pr
MedScrub,129201,0,0,donana,3,3,pr
Reforestation,2747,0,0,donana,3,3,pr
RipF,418,0,0,donana,3,3,pr
SaltMar,344960,0,0,donana,3,3,pr
Shrub,6017,0,0,donana,3,3,pr
WaterSurf,41748,0,0,donana,3,3,pr
ArtSurf,12613,60,0.48,donana,3,4,pr
BareArea,6426,1212,18.86,donana,3,4,pr
DuneSand,52133,137,0.26,donana,3,4,pr
Grass,23898,1,0,donana,3,4,pr
HydroRipVeg,39646,2294,5.79,donana,3,4,pr
MedConF,76259,29,0.04,donana,3,4,pr
MedSclF,6483,0,0,donana,3,4,pr
MedScrub,129201,9,0.01,donana,3,4,pr
Reforestation,2747,0,0,donana,3,4,pr
RipF,418,1,0.24,donana,3,4,pr
SaltMar,344960,10675,3.09,donana,3,4,pr
Shrub,6017,0,0,donana,3,4,pr
WaterSurf,41748,24503,58.69,donana,3,4,pr
ArtSurf,12613,47,0.37,donana,3,5,pr
BareArea,6426,535,8.33,donana,3,5,pr
DuneSand,52133,37,0.07,donana,3,5,pr
Grass,23898,2,0.01,donana,3,5,pr
HydroRipVeg,39646,897,2.26,donana,3,5,pr
MedConF,76259,14,0.02,donana,3,5,pr
MedSclF,6483,0,0,donana,3,5,pr
MedScrub,129201,2,0,donana,3,5,pr
Reforestation,2747,0,0,donana,3,5,pr
RipF,418,2,0.48,donana,3,5,pr
SaltMar,344960,4769,1.38,donana,3,5,pr
Shrub,6017,0,0,donana,3,5,pr
WaterSurf,41748,15513,37.16,donana,3,5,pr
ArtSurf,12613,0,0,donana,3,6,pr
BareArea,6426,0,0,donana,3,6,pr
DuneSand,52133,0,0,donana,3,6,pr
Grass,23898,0,0,donana,3,6,pr
HydroRipVeg,39646,0,0,donana,3,6,pr
MedConF,76259,0,0,donana,3,6,pr
MedSclF,6483,0,0,donana,3,6,pr
MedScrub,129201,0,0,donana,3,6,pr
Reforestation,2747,0,0,donana,3,6,pr
RipF,418,0,0,donana,3,6,pr
SaltMar,344960,9,0,donana,3,6,pr
Shrub,6017,0,0,donana,3,6,pr
WaterSurf,41748,6,0.01,donana,3,6,pr
ArtSurf,12613,0,0,donana,3,7,pr
BareArea,6426,0,0,donana,3,7,pr
DuneSand,52133,0,0,donana,3,7,pr
Grass,23898,0,0,donana,3,7,pr
HydroRipVeg,39646,0,0,donana,3,7,pr
MedConF,76259,0,0,donana,3,7,pr
MedSclF,6483,0,0,donana,3,7,pr
MedScrub,129201,0,0,donana,3,7,pr
Reforestation,2747,0,0,donana,3,7,pr
RipF,418,0,0,donana,3,7,pr
SaltMar,344960,0,0,donana,3,7,pr
Shrub,6017,0,0,donana,3,7,pr
WaterSurf,41748,0,0,donana,3,7,pr
ArtSurf,12613,0,0,donana,3,8,pr
BareArea,6426,0,0,donana,3,8,pr
DuneSand,52133,0,0,donana,3,8,pr
Grass,23898,0,0,donana,3,8,pr
HydroRipVeg,39646,0,0,donana,3,8,pr
MedConF,76259,0,0,donana,3,8,pr
MedSclF,6483,0,0,donana,3,8,pr
MedScrub,129201,0,0,donana,3,8,pr
Reforestation,2747,0,0,donana,3,8,pr
RipF,418,0,0,donana,3,8,pr
SaltMar,344960,0,0,donana,3,8,pr
Shrub,6017,0,0,donana,3,8,pr
WaterSurf,41748,0,0,donana,3,8,pr
ArtSurf,12613,0,0,donana,3,9,pr
BareArea,6426,0,0,donana,3,9,pr
DuneSand,52133,0,0,donana,3,9,pr
Grass,23898,0,0,donana,3,9,pr
HydroRipVeg,39646,0,0,donana,3,9,pr
MedConF,76259,0,0,donana,3,9,pr
MedSclF,6483,0,0,donana,3,9,pr
MedScrub,129201,0,0,donana,3,9,pr
Reforestation,2747,0,0,donana,3,9,pr
RipF,418,0,0,donana,3,9,pr
SaltMar,344960,0,0,donana,3,9,pr
Shrub,6017,0,0,donana,3,9,pr
WaterSurf,41748,0,0,donana,3,9,pr
ArtSurf,12613,91,0.72,donana,3,10,pr
BareArea,6426,678,10.55,donana,3,10,pr
DuneSand,52133,1390,2.67,donana,3,10,pr
Grass,23898,56,0.23,donana,3,10,pr
HydroRipVeg,39646,1852,4.67,donana,3,10,pr
MedConF,76259,41,0.05,donana,3,10,pr
MedSclF,6483,0,0,donana,3,10,pr
MedScrub,129201,42,0.03,donana,3,10,pr
Reforestation,2747,0,0,donana,3,10,pr
RipF,418,28,6.7,donana,3,10,pr
SaltMar,344960,29466,8.54,donana,3,10,pr
Shrub,6017,0,0,donana,3,10,pr
WaterSurf,41748,14644,35.08,donana,3,10,pr
ArtSurf,12613,123,0.98,donana,3,11,pr
BareArea,6426,323,5.03,donana,3,11,pr
DuneSand,52133,97,0.19,donana,3,11,pr
Grass,23898,15,0.06,donana,3,11,pr
HydroRipVeg,39646,1009,2.55,donana,3,11,pr
MedConF,76259,6,0.01,donana,3,11,pr
MedSclF,6483,0,0,donana,3,11,pr
MedScrub,129201,0,0,donana,3,11,pr
Reforestation,2747,0,0,donana,3,11,pr
RipF,418,1,0.24,donana,3,11,pr
SaltMar,344960,27734,8.04,donana,3,11,pr
Shrub,6017,0,0,donana,3,11,pr
WaterSurf,41748,13950,33.41,donana,3,11,pr
ArtSurf,12613,847,6.72,donana,3,12,pr
BareArea,6426,1472,22.91,donana,3,12,pr
DuneSand,52133,34,0.07,donana,3,12,pr
Grass,23898,1234,5.16,donana,3,12,pr
HydroRipVeg,39646,8180,20.63,donana,3,12,pr
MedConF,76259,12,0.02,donana,3,12,pr
MedSclF,6483,27,0.42,donana,3,12,pr
MedScrub,129201,5,0,donana,3,12,pr
Reforestation,2747,0,0,donana,3,12,pr
RipF,418,32,7.66,donana,3,12,pr
SaltMar,344960,171003,49.57,donana,3,12,pr
Shrub,6017,5,0.08,donana,3,12,pr
WaterSurf,41748,12008,28.76,donana,3,12,pr
ArtSurf,12613,1289,10.22,donana,6,1,pr
BareArea,6426,2853,44.4,donana,6,1,pr
DuneSand,52133,600,1.15,donana,6,1,pr
Grass,23898,2686,11.24,donana,6,1,pr
HydroRipVeg,39646,12546,31.65,donana,6,1,pr
MedConF,76259,118,0.15,donana,6,1,pr
MedSclF,6483,104,1.6,donana,6,1,pr
MedScrub,129201,36,0.03,donana,6,1,pr
Reforestation,2747,0,0,donana,6,1,pr
RipF,418,53,12.68,donana,6,1,pr
SaltMar,344960,232262,67.33,donana,6,1,pr
Shrub,6017,17,0.28,donana,6,1,pr
WaterSurf,41748,25120,60.17,donana,6,1,pr
ArtSurf,12613,1578,12.51,donana,6,2,pr
BareArea,6426,3462,53.87,donana,6,2,pr
DuneSand,52133,354,0.68,donana,6,2,pr
Grass,23898,2722,11.39,donana,6,2,pr
HydroRipVeg,39646,13931,35.14,donana,6,2,pr
MedConF,76259,153,0.2,donana,6,2,pr
MedSclF,6483,132,2.04,donana,6,2,pr
MedScrub,129201,40,0.03,donana,6,2,pr
Reforestation,2747,0,0,donana,6,2,pr
RipF,418,70,16.75,donana,6,2,pr
SaltMar,344960,265989,77.11,donana,6,2,pr
Shrub,6017,27,0.45,donana,6,2,pr
WaterSurf,41748,30229,72.41,donana,6,2,pr
ArtSurf,12613,1096,8.69,donana,6,3,pr
BareArea,6426,2755,42.87,donana,6,3,pr
DuneSand,52133,274,0.53,donana,6,3,pr
Grass,23898,1327,5.55,donana,6,3,pr
HydroRipVeg,39646,11826,29.83,donana,6,3,pr
MedConF,76259,61,0.08,donana,6,3,pr
MedSclF,6483,59,0.91,donana,6,3,pr
MedScrub,129201,40,0.03,donana,6,3,pr
Reforestation,2747,0,0,donana,6,3,pr
RipF,418,17,4.07,donana,6,3,pr
SaltMar,344960,212037,61.47,donana,6,3,pr
Shrub,6017,19,0.32,donana,6,3,pr
WaterSurf,41748,37356,89.48,donana,6,3,pr
ArtSurf,12613,324,2.57,donana,6,4,pr
BareArea,6426,1413,21.99,donana,6,4,pr
DuneSand,52133,22,0.04,donana,6,4,pr
Grass,23898,152,0.64,donana,6,4,pr
HydroRipVeg,39646,1733,4.37,donana,6,4,pr
MedConF,76259,31,0.04,donana,6,4,pr
MedSclF,6483,3,0.05,donana,6,4,pr
MedScrub,129201,20,0.02,donana,6,4,pr
Reforestation,2747,0,0,donana,6,4,pr
RipF,418,1,0.24,donana,6,4,pr
SaltMar,344960,75046,21.75,donana,6,4,pr
Shrub,6017,12,0.2,donana,6,4,pr
WaterSurf,41748,33199,79.52,donana,6,4,pr
ArtSurf,12613,260,2.06,donana,6,5,pr
BareArea,6426,607,9.45,donana,6,5,pr
DuneSand,52133,50,0.1,donana,6,5,pr
Grass,23898,35,0.15,donana,6,5,pr
HydroRipVeg,39646,143,0.36,donana,6,5,pr
MedConF,76259,9,0.01,donana,6,5,pr
MedSclF,6483,0,0,donana,6,5,pr
MedScrub,129201,10,0.01,donana,6,5,pr
Reforestation,2747,0,0,donana,6,5,pr
RipF,418,1,0.24,donana,6,5,pr
SaltMar,344960,38132,11.05,donana,6,5,pr
Shrub,6017,2,0.03,donana,6,5,pr
WaterSurf,41748,34632,82.95,donana,6,5,pr
ArtSurf,12613,33,0.26,donana,6,6,pr
BareArea,6426,131,2.04,donana,6,6,pr
DuneSand,52133,5,0.01,donana,6,6,pr
Grass,23898,0,0,donana,6,6,pr
HydroRipVeg,39646,2,0.01,donana,6,6,pr
MedConF,76259,0,0,donana,6,6,pr
MedSclF,6483,0,0,donana,6,6,pr
MedScrub,129201,0,0,donana,6,6,pr
Reforestation,2747,0,0,donana,6,6,pr
RipF,418,0,0,donana,6,6,pr
SaltMar,344960,2702,0.78,donana,6,6,pr
Shrub,6017,0,0,donana,6,6,pr
WaterSurf,41748,10950,26.23,donana,6,6,pr
ArtSurf,12613,0,0,donana,6,7,pr
BareArea,6426,2,0.03,donana,6,7,pr
DuneSand,52133,172,0.33,donana,6,7,pr
Grass,23898,0,0,donana,6,7,pr
HydroRipVeg,39646,5,0.01,donana,6,7,pr
MedConF,76259,3,0,donana,6,7,pr
MedSclF,6483,0,0,donana,6,7,pr
MedScrub,129201,1,0,donana,6,7,pr
Reforestation,2747,0,0,donana,6,7,pr
RipF,418,0,0,donana,6,7,pr
SaltMar,344960,513,0.15,donana,6,7,pr
Shrub,6017,0,0,donana,6,7,pr
WaterSurf,41748,712,1.71,donana,6,7,pr
ArtSurf,12613,0,0,donana,6,8,pr
BareArea,6426,2,0.03,donana,6,8,pr
DuneSand,52133,2,0,donana,6,8,pr
Grass,23898,0,0,donana,6,8,pr
HydroRipVeg,39646,0,0,donana,6,8,pr
MedConF,76259,3,0,donana,6,8,pr
MedSclF,6483,0,0,donana,6,8,pr
MedScrub,129201,0,0,donana,6,8,pr
Reforestation,2747,0,0,donana,6,8,pr
RipF,418,0,0,donana,6,8,pr
SaltMar,344960,1,0,donana,6,8,pr
Shrub,6017,0,0,donana,6,8,pr
WaterSurf,41748,105,0.25,donana,6,8,pr
ArtSurf,12613,0,0,donana,6,9,pr
BareArea,6426,0,0,donana,6,9,pr
DuneSand,52133,0,0,donana,6,9,pr
Grass,23898,0,0,donana,6,9,pr
HydroRipVeg,39646,0,0,donana,6,9,pr
MedConF,76259,0,0,donana,6,9,pr
MedSclF,6483,0,0,donana,6,9,pr
MedScrub,129201,0,0,donana,6,9,pr
Reforestation,2747,0,0,donana,6,9,pr
RipF,418,0,0,donana,6,9,pr
SaltMar,344960,0,0,donana,6,9,pr
Shrub,6017,0,0,donana,6,9,pr
WaterSurf,41748,0,0,donana,6,9,pr
ArtSurf,12613,0,0,donana,6,10,pr
BareArea,6426,0,0,donana,6,10,pr
DuneSand,52133,0,0,donana,6,10,pr
Grass,23898,0,0,donana,6,10,pr
HydroRipVeg,39646,0,0,donana,6,10,pr
MedConF,76259,0,0,donana,6,10,pr
MedSclF,6483,0,0,donana,6,10,pr
MedScrub,129201,0,0,donana,6,10,pr
Reforestation,2747,0,0,donana,6,10,pr
RipF,418,0,0,donana,6,10,pr
SaltMar,344960,0,0,donana,6,10,pr
Shrub,6017,0,0,donana,6,10,pr
WaterSurf,41748,0,0,donana,6,10,pr
ArtSurf,12613,116,0.92,donana,6,11,pr
BareArea,6426,236,3.67,donana,6,11,pr
DuneSand,52133,57,0.11,donana,6,11,pr
Grass,23898,13,0.05,donana,6,11,pr
HydroRipVeg,39646,447,1.13,donana,6,11,pr
MedConF,76259,6,0.01,donana,6,11,pr
MedSclF,6483,1,0.02,donana,6,11,pr
MedScrub,129201,1,0,donana,6,11,pr
Reforestation,2747,0,0,donana,6,11,pr
RipF,418,1,0.24,donana,6,11,pr
SaltMar,344960,25964,7.53,donana,6,11,pr
Shrub,6017,0,0,donana,6,11,pr
WaterSurf,41748,15682,37.56,donana,6,11,pr
ArtSurf,12613,821,6.51,donana,6,12,pr
BareArea,6426,1611,25.07,donana,6,12,pr
DuneSand,52133,44,0.08,donana,6,12,pr
Grass,23898,1201,5.03,donana,6,12,pr
HydroRipVeg,39646,8502,21.44,donana,6,12,pr
MedConF,76259,16,0.02,donana,6,12,pr
MedSclF,6483,24,0.37,donana,6,12,pr
MedScrub,129201,9,0.01,donana,6,12,pr
Reforestation,2747,0,0,donana,6,12,pr
RipF,418,38,9.09,donana,6,12,pr
SaltMar,344960,173066,50.17,donana,6,12,pr
Shrub,6017,5,0.08,donana,6,12,pr
WaterSurf,41748,12455,29.83,donana,6,12,pr
ArtSurf,12613,1288,10.21,donana,9,1,pr
BareArea,6426,2809,43.71,donana,9,1,pr
DuneSand,52133,523,1,donana,9,1,pr
Grass,23898,2542,10.64,donana,9,1,pr
HydroRipVeg,39646,12146,30.64,donana,9,1,pr
MedConF,76259,99,0.13,donana,9,1,pr
MedSclF,6483,106,1.64,donana,9,1,pr
MedScrub,129201,32,0.02,donana,9,1,pr
Reforestation,2747,0,0,donana,9,1,pr
RipF,418,48,11.48,donana,9,1,pr
SaltMar,344960,225505,65.37,donana,9,1,pr
Shrub,6017,20,0.33,donana,9,1,pr
WaterSurf,41748,24615,58.96,donana,9,1,pr
ArtSurf,12613,1601,12.69,donana,9,2,pr
BareArea,6426,3431,53.39,donana,9,2,pr
DuneSand,52133,299,0.57,donana,9,2,pr
Grass,23898,2687,11.24,donana,9,2,pr
HydroRipVeg,39646,13899,35.06,donana,9,2,pr
MedConF,76259,140,0.18,donana,9,2,pr
MedSclF,6483,131,2.02,donana,9,2,pr
MedScrub,129201,43,0.03,donana,9,2,pr
Reforestation,2747,0,0,donana,9,2,pr
RipF,418,65,15.55,donana,9,2,pr
SaltMar,344960,267391,77.51,donana,9,2,pr
Shrub,6017,28,0.47,donana,9,2,pr
WaterSurf,41748,30031,71.93,donana,9,2,pr
ArtSurf,12613,1075,8.52,donana,9,3,pr
BareArea,6426,2704,42.08,donana,9,3,pr
DuneSand,52133,366,0.7,donana,9,3,pr
Grass,23898,1440,6.03,donana,9,3,pr
HydroRipVeg,39646,11900,30.02,donana,9,3,pr
MedConF,76259,69,0.09,donana,9,3,pr
MedSclF,6483,64,0.99,donana,9,3,pr
MedScrub,129201,39,0.03,donana,9,3,pr
Reforestation,2747,0,0,donana,9,3,pr
RipF,418,20,4.78,donana,9,3,pr
SaltMar,344960,209826,60.83,donana,9,3,pr
Shrub,6017,20,0.33,donana,9,3,pr
WaterSurf,41748,36929,88.46,donana,9,3,pr
ArtSurf,12613,224,1.78,donana,9,4,pr
BareArea,6426,1438,22.38,donana,9,4,pr
DuneSand,52133,38,0.07,donana,9,4,pr
Grass,23898,114,0.48,donana,9,4,pr
HydroRipVeg,39646,1574,3.97,donana,9,4,pr
MedConF,76259,21,0.03,donana,9,4,pr
MedSclF,6483,1,0.02,donana,9,4,pr
MedScrub,129201,19,0.01,donana,9,4,pr
Reforestation,2747,0,0,donana,9,4,pr
RipF,418,1,0.24,donana,9,4,pr
SaltMar,344960,51188,14.84,donana,9,4,pr
Shrub,6017,9,0.15,donana,9,4,pr
WaterSurf,41748,34872,83.53,donana,9,4,pr
ArtSurf,12613,168,1.33,donana,9,5,pr
BareArea,6426,492,7.66,donana,9,5,pr
DuneSand,52133,8,0.02,donana,9,5,pr
Grass,23898,17,0.07,donana,9,5,pr
HydroRipVeg,39646,109,0.27,donana,9,5,pr
MedConF,76259,2,0,donana,9,5,pr
MedSclF,6483,0,0,donana,9,5,pr
MedScrub,129201,9,0.01,donana,9,5,pr
Reforestation,2747,0,0,donana,9,5,pr
RipF,418,2,0.48,donana,9,5,pr
SaltMar,344960,20955,6.07,donana,9,5,pr
Shrub,6017,0,0,donana,9,5,pr
WaterSurf,41748,34123,81.74,donana,9,5,pr
ArtSurf,12613,88,0.7,donana,9,6,pr
BareArea,6426,78,1.21,donana,9,6,pr
DuneSand,52133,3,0.01,donana,9,6,pr
Grass,23898,7,0.03,donana,9,6,pr
HydroRipVeg,39646,73,0.18,donana,9,6,pr
MedConF,76259,0,0,donana,9,6,pr
MedSclF,6483,0,0,donana,9,6,pr
MedScrub,129201,6,0,donana,9,6,pr
Reforestation,2747,0,0,donana,9,6,pr
RipF,418,0,0,donana,9,6,pr
SaltMar,344960,4022,1.17,donana,9,6,pr
Shrub,6017,0,0,donana,9,6,pr
WaterSurf,41748,19428,46.54,donana,9,6,pr
ArtSurf,12613,77,0.61,donana,9,7,pr
BareArea,6426,8,0.12,donana,9,7,pr
DuneSand,52133,8,0.02,donana,9,7,pr
Grass,23898,0,0,donana,9,7,pr
HydroRipVeg,39646,27,0.07,donana,9,7,pr
MedConF,76259,0,0,donana,9,7,pr
MedSclF,6483,0,0,donana,9,7,pr
MedScrub,129201,0,0,donana,9,7,pr
Reforestation,2747,0,0,donana,9,7,pr
RipF,418,0,0,donana,9,7,pr
SaltMar,344960,1742,0.5,donana,9,7,pr
Shrub,6017,0,0,donana,9,7,pr
WaterSurf,41748,441,1.06,donana,9,7,pr
ArtSurf,12613,57,0.45,donana,9,8,pr
BareArea,6426,58,0.9,donana,9,8,pr
DuneSand,52133,77,0.15,donana,9,8,pr
Grass,23898,3,0.01,donana,9,8,pr
HydroRipVeg,39646,4,0.01,donana,9,8,pr
MedConF,76259,0,0,donana,9,8,pr
MedSclF,6483,0,0,donana,9,8,pr
MedScrub,129201,0,0,donana,9,8,pr
Reforestation,2747,0,0,donana,9,8,pr
RipF,418,0,0,donana,9,8,pr
SaltMar,344960,1728,0.5,donana,9,8,pr
Shrub,6017,0,0,donana,9,8,pr
WaterSurf,41748,79,0.19,donana,9,8,pr
ArtSurf,12613,50,0.4,donana,9,9,pr
BareArea,6426,69,1.07,donana,9,9,pr
DuneSand,52133,12,0.02,donana,9,9,pr
Grass,23898,0,0,donana,9,9,pr
HydroRipVeg,39646,0,0,donana,9,9,pr
MedConF,76259,0,0,donana,9,9,pr
MedSclF,6483,0,0,donana,9,9,pr
MedScrub,129201,0,0,donana,9,9,pr
Reforestation,2747,0,0,donana,9,9,pr
RipF,418,0,0,donana,9,9,pr
SaltMar,344960,1,0,donana,9,9,pr
Shrub,6017,0,0,donana,9,9,pr
WaterSurf,41748,8,0.02,donana,9,9,pr
ArtSurf,12613,0,0,donana,9,10,pr
BareArea,6426,0,0,donana,9,10,pr
DuneSand,52133,0,0,donana,9,10,pr
Grass,23898,0,0,donana,9,10,pr
HydroRipVeg,39646,0,0,donana,9,10,pr
MedConF,76259,0,0,donana,9,10,pr
MedSclF,6483,0,0,donana,9,10,pr
MedScrub,129201,0,0,donana,9,10,pr
Reforestation,2747,0,0,donana,9,10,pr
RipF,418,0,0,donana,9,10,pr
SaltMar,344960,0,0,donana,9,10,pr
Shrub,6017,0,0,donana,9,10,pr
WaterSurf,41748,0,0,donana,9,10,pr
ArtSurf,12613,0,0,donana,9,11,pr
BareArea,6426,0,0,donana,9,11,pr
DuneSand,52133,0,0,donana,9,11,pr
Grass,23898,0,0,donana,9,11,pr
HydroRipVeg,39646,0,0,donana,9,11,pr
MedConF,76259,0,0,donana,9,11,pr
MedSclF,6483,0,0,donana,9,11,pr
MedScrub,129201,0,0,donana,9,11,pr
Reforestation,2747,0,0,donana,9,11,pr
RipF,418,0,0,donana,9,11,pr
SaltMar,344960,0,0,donana,9,11,pr
Shrub,6017,0,0,donana,9,11,pr
WaterSurf,41748,0,0,donana,9,11,pr
ArtSurf,12613,662,5.25,donana,9,12,pr
BareArea,6426,1235,19.22,donana,9,12,pr
DuneSand,52133,27,0.05,donana,9,12,pr
Grass,23898,526,2.2,donana,9,12,pr
HydroRipVeg,39646,5276,13.31,donana,9,12,pr
MedConF,76259,6,0.01,donana,9,12,pr
MedSclF,6483,7,0.11,donana,9,12,pr
MedScrub,129201,3,0,donana,9,12,pr
Reforestation,2747,0,0,donana,9,12,pr
RipF,418,25,5.98,donana,9,12,pr
SaltMar,344960,134839,39.09,donana,9,12,pr
Shrub,6017,1,0.02,donana,9,12,pr
WaterSurf,41748,10626,25.45,donana,9,12,pr
ArtSurf,12613,1227,9.73,donana,12,1,pr
BareArea,6426,2764,43.01,donana,12,1,pr
DuneSand,52133,208,0.4,donana,12,1,pr
Grass,23898,1914,8.01,donana,12,1,pr
HydroRipVeg,39646,12078,30.46,donana,12,1,pr
MedConF,76259,73,0.1,donana,12,1,pr
MedSclF,6483,98,1.51,donana,12,1,pr
MedScrub,129201,25,0.02,donana,12,1,pr
Reforestation,2747,0,0,donana,12,1,pr
RipF,418,36,8.61,donana,12,1,pr
SaltMar,344960,221801,64.3,donana,12,1,pr
Shrub,6017,12,0.2,donana,12,1,pr
WaterSurf,41748,30393,72.8,donana,12,1,pr
ArtSurf,12613,1205,9.55,donana,12,2,pr
BareArea,6426,3033,47.2,donana,12,2,pr
DuneSand,52133,269,0.52,donana,12,2,pr
Grass,23898,1577,6.6,donana,12,2,pr
HydroRipVeg,39646,13115,33.08,donana,12,2,pr
MedConF,76259,119,0.16,donana,12,2,pr
MedSclF,6483,89,1.37,donana,12,2,pr
MedScrub,129201,32,0.02,donana,12,2,pr
Reforestation,2747,0,0,donana,12,2,pr
RipF,418,48,11.48,donana,12,2,pr
SaltMar,344960,243107,70.47,donana,12,2,pr
Shrub,6017,24,0.4,donana,12,2,pr
WaterSurf,41748,30493,73.04,donana,12,2,pr
ArtSurf,12613,996,7.9,donana,12,3,pr
BareArea,6426,2572,40.02,donana,12,3,pr
DuneSand,52133,246,0.47,donana,12,3,pr
Grass,23898,1062,4.44,donana,12,3,pr
HydroRipVeg,39646,11569,29.18,donana,12,3,pr
MedConF,76259,57,0.07,donana,12,3,pr
MedSclF,6483,42,0.65,donana,12,3,pr
MedScrub,129201,25,0.02,donana,12,3,pr
Reforestation,2747,0,0,donana,12,3,pr
RipF,418,17,4.07,donana,12,3,pr
SaltMar,344960,203594,59.02,donana,12,3,pr
Shrub,6017,18,0.3,donana,12,3,pr
WaterSurf,41748,37755,90.44,donana,12,3,pr
ArtSurf,12613,234,1.86,donana,12,4,pr
BareArea,6426,1366,21.26,donana,12,4,pr
DuneSand,52133,24,0.05,donana,12,4,pr
Grass,23898,98,0.41,donana,12,4,pr
HydroRipVeg,39646,1461,3.69,donana,12,4,pr
MedConF,76259,24,0.03,donana,12,4,pr
MedSclF,6483,1,0.02,donana,12,4,pr
MedScrub,129201,16,0.01,donana,12,4,pr
Reforestation,2747,0,0,donana,12,4,pr
RipF,418,1,0.24,donana,12,4,pr
SaltMar,344960,52273,15.15,donana,12,4,pr
Shrub,6017,9,0.15,donana,12,4,pr
WaterSurf,41748,34672,83.05,donana,12,4,pr
ArtSurf,12613,166,1.32,donana,12,5,pr
BareArea,6426,533,8.29,donana,12,5,pr
DuneSand,52133,8,0.02,donana,12,5,pr
Grass,23898,17,0.07,donana,12,5,pr
HydroRipVeg,39646,115,0.29,donana,12,5,pr
MedConF,76259,2,0,donana,12,5,pr
MedSclF,6483,0,0,donana,12,5,pr
MedScrub,129201,10,0.01,donana,12,5,pr
Reforestation,2747,0,0,donana,12,5,pr
RipF,418,2,0.48,donana,12,5,pr
SaltMar,344960,20948,6.07,donana,12,5,pr
Shrub,6017,0,0,donana,12,5,pr
WaterSurf,41748,34098,81.68,donana,12,5,pr
ArtSurf,12613,82,0.65,donana,12,6,pr
BareArea,6426,59,0.92,donana,12,6,pr
DuneSand,52133,2,0,donana,12,6,pr
Grass,23898,9,0.04,donana,12,6,pr
HydroRipVeg,39646,87,0.22,donana,12,6,pr
MedConF,76259,0,0,donana,12,6,pr
MedSclF,6483,0,0,donana,12,6,pr
MedScrub,129201,5,0,donana,12,6,pr
Reforestation,2747,0,0,donana,12,6,pr
RipF,418,0,0,donana,12,6,pr
SaltMar,344960,3280,0.95,donana,12,6,pr
Shrub,6017,0,0,donana,12,6,pr
WaterSurf,41748,15847,37.96,donana,12,6,pr
ArtSurf,12613,73,0.58,donana,12,7,pr
BareArea,6426,20,0.31,donana,12,7,pr
DuneSand,52133,1,0,donana,12,7,pr
Grass,23898,0,0,donana,12,7,pr
HydroRipVeg,39646,22,0.06,donana,12,7,pr
MedConF,76259,0,0,donana,12,7,pr
MedSclF,6483,0,0,donana,12,7,pr
MedScrub,129201,0,0,donana,12,7,pr
Reforestation,2747,0,0,donana,12,7,pr
RipF,418,0,0,donana,12,7,pr
SaltMar,344960,692,0.2,donana,12,7,pr
Shrub,6017,0,0,donana,12,7,pr
WaterSurf,41748,259,0.62,donana,12,7,pr
ArtSurf,12613,4,0.03,donana,12,8,pr
BareArea,6426,73,1.14,donana,12,8,pr
DuneSand,52133,29,0.06,donana,12,8,pr
Grass,23898,3,0.01,donana,12,8,pr
HydroRipVeg,39646,3,0.01,donana,12,8,pr
MedConF,76259,0,0,donana,12,8,pr
MedSclF,6483,0,0,donana,12,8,pr
MedScrub,129201,0,0,donana,12,8,pr
Reforestation,2747,0,0,donana,12,8,pr
RipF,418,0,0,donana,12,8,pr
SaltMar,344960,913,0.26,donana,12,8,pr
Shrub,6017,0,0,donana,12,8,pr
WaterSurf,41748,324,0.78,donana,12,8,pr
ArtSurf,12613,3,0.02,donana,12,9,pr
BareArea,6426,80,1.24,donana,12,9,pr
DuneSand,52133,17,0.03,donana,12,9,pr
Grass,23898,5,0.02,donana,12,9,pr
HydroRipVeg,39646,1,0,donana,12,9,pr
MedConF,76259,0,0,donana,12,9,pr
MedSclF,6483,0,0,donana,12,9,pr
MedScrub,129201,0,0,donana,12,9,pr
Reforestation,2747,0,0,donana,12,9,pr
RipF,418,0,0,donana,12,9,pr
SaltMar,344960,781,0.23,donana,12,9,pr
Shrub,6017,0,0,donana,12,9,pr
WaterSurf,41748,361,0.86,donana,12,9,pr
ArtSurf,12613,13,0.1,donana,12,10,pr
BareArea,6426,20,0.31,donana,12,10,pr
DuneSand,52133,7,0.01,donana,12,10,pr
Grass,23898,0,0,donana,12,10,pr
HydroRipVeg,39646,0,0,donana,12,10,pr
MedConF,76259,0,0,donana,12,10,pr
MedSclF,6483,0,0,donana,12,10,pr
MedScrub,129201,0,0,donana,12,10,pr
Reforestation,2747,0,0,donana,12,10,pr
RipF,418,0,0,donana,12,10,pr
SaltMar,344960,952,0.28,donana,12,10,pr
Shrub,6017,0,0,donana,12,10,pr
WaterSurf,41748,336,0.8,donana,12,10,pr
